Date,City,Category,StylePersona,AgeGroup,UnitsSold
2025-01-03,Kathmandu,Pants,Classic Minimalist,31-40,14
2025-01-03,Kathmandu,T-Shirts,American Streetwear,15-19,4
2025-01-03,Kathmandu,T-Shirts,American Streetwear,25-30,8
2025-01-03,Kathmandu,T-Shirts,Bohemian/Indie,15-19,0
2025-01-03,Kathmandu,T-Shirts,Bohemian/Indie,31-40,1
2025-01-03,Kathmandu,T-Shirts,Classic Minimalist,31-40,9
2025-01-03,Kathmandu,T-Shirts,K-Fashion Enthusiast,25-30,1
2025-01-03,Kathmandu,T-Shirts,K-Fashion Enthusiast,31-40,0
2025-01-03,Lalitpur,Cargo Pants,Bohemian/Indie,15-19,1
2025-01-03,Lalitpur,Cargo Pants,Bohemian/Indie,25-30,0
2025-01-03,Lalitpur,Cargo Pants,Bohemian/Indie,31-40,3
2025-01-03,Lalitpur,Cargo Pants,Classic Minimalist,15-19,0
2025-01-03,Lalitpur,Cargo Pants,Classic Minimalist,25-30,4
2025-01-03,Lalitpur,Crop Tops,American Streetwear,20-24,1
2025-01-03,Lalitpur,Crop Tops,American Streetwear,25-30,7
2025-01-03,Lalitpur,Crop Tops,Bohemian/Indie,25-30,3
2025-01-03,Lalitpur,Crop Tops,Classic Minimalist,20-24,6
2025-01-03,Lalitpur,Hoodies,American Streetwear,15-19,0
2025-01-03,Lalitpur,Hoodies,American Streetwear,31-40,0
2025-01-03,Lalitpur,Hoodies,Classic Minimalist,20-24,1
2025-01-03,Lalitpur,Hoodies,Classic Minimalist,25-30,1
2025-01-03,Lalitpur,Hoodies,Classic Minimalist,31-40,6
2025-01-03,Lalitpur,Hoodies,K-Fashion Enthusiast,20-24,9
2025-01-03,Lalitpur,Hoodies,K-Fashion Enthusiast,25-30,9
2025-01-03,Lalitpur,Jackets,American Streetwear,15-19,1
2025-01-03,Lalitpur,Jackets,Bohemian/Indie,31-40,0
2025-01-03,Lalitpur,Jackets,Classic Minimalist,15-19,1
2025-01-03,Lalitpur,Jackets,Classic Minimalist,20-24,3
2025-01-03,Lalitpur,Jackets,K-Fashion Enthusiast,20-24,2
2025-01-03,Lalitpur,Jackets,K-Fashion Enthusiast,31-40,10
2025-01-03,Lalitpur,Pants,Bohemian/Indie,15-19,1
2025-01-03,Lalitpur,Pants,Bohemian/Indie,20-24,1
2025-01-03,Lalitpur,Pants,Classic Minimalist,25-30,2
2025-01-03,Lalitpur,Pants,Classic Minimalist,31-40,3
2025-01-03,Lalitpur,T-Shirts,American Streetwear,25-30,8
2025-01-03,Lalitpur,T-Shirts,American Streetwear,31-40,2
2025-01-03,Lalitpur,T-Shirts,Bohemian/Indie,15-19,3
2025-01-03,Lalitpur,T-Shirts,Bohemian/Indie,20-24,1
2025-01-03,Lalitpur,T-Shirts,Bohemian/Indie,31-40,2
2025-01-03,Lalitpur,T-Shirts,Classic Minimalist,15-19,4
2025-01-03,Lalitpur,T-Shirts,Classic Minimalist,25-30,0
2025-01-03,Lalitpur,T-Shirts,K-Fashion Enthusiast,20-24,9
2025-01-03,Pokhara,Cargo Pants,American Streetwear,25-30,0
2025-01-03,Pokhara,Cargo Pants,American Streetwear,31-40,0
2025-01-03,Pokhara,Cargo Pants,K-Fashion Enthusiast,15-19,1
2025-01-03,Pokhara,Crop Tops,American Streetwear,31-40,1
2025-01-03,Pokhara,Crop Tops,Bohemian/Indie,20-24,1
2025-01-03,Pokhara,Crop Tops,Bohemian/Indie,25-30,2
2025-01-03,Pokhara,Crop Tops,Classic Minimalist,25-30,1
2025-01-03,Pokhara,Hoodies,American Streetwear,20-24,4
2025-01-03,Pokhara,Hoodies,American Streetwear,25-30,1
2025-01-03,Pokhara,Hoodies,Bohemian/Indie,15-19,1
2025-01-03,Pokhara,Hoodies,K-Fashion Enthusiast,15-19,0
2025-01-03,Pokhara,Hoodies,K-Fashion Enthusiast,20-24,3
2025-01-03,Pokhara,Hoodies,K-Fashion Enthusiast,25-30,0
2025-01-03,Pokhara,Jackets,American Streetwear,20-24,4
2025-01-03,Pokhara,Jackets,Bohemian/Indie,15-19,0
2025-01-03,Pokhara,Jackets,Bohemian/Indie,20-24,2
2025-01-03,Pokhara,Jackets,Classic Minimalist,31-40,8
2025-01-03,Pokhara,Pants,American Streetwear,15-19,4
2025-01-03,Pokhara,Pants,American Streetwear,20-24,4
2025-01-03,Pokhara,Pants,Bohemian/Indie,20-24,0
2025-01-03,Pokhara,Pants,Bohemian/Indie,25-30,2
2025-01-03,Pokhara,Pants,Classic Minimalist,31-40,4
2025-01-03,Pokhara,Pants,K-Fashion Enthusiast,15-19,7
2025-01-03,Pokhara,Pants,K-Fashion Enthusiast,25-30,8
2025-01-03,Pokhara,T-Shirts,American Streetwear,31-40,0
2025-01-03,Pokhara,T-Shirts,Bohemian/Indie,15-19,5
2025-01-03,Pokhara,T-Shirts,Bohemian/Indie,20-24,2
2025-01-03,Pokhara,T-Shirts,Classic Minimalist,31-40,1
2025-01-03,Pokhara,T-Shirts,K-Fashion Enthusiast,25-30,1
2025-01-04,Bharatpur,Cargo Pants,American Streetwear,15-19,0
2025-01-04,Bharatpur,Cargo Pants,Bohemian/Indie,15-19,0
2025-01-04,Bharatpur,Cargo Pants,K-Fashion Enthusiast,20-24,1
2025-01-04,Bharatpur,Cargo Pants,K-Fashion Enthusiast,25-30,3
2025-01-04,Bharatpur,Crop Tops,American Streetwear,20-24,2
2025-01-04,Bharatpur,Crop Tops,Bohemian/Indie,25-30,1
2025-01-04,Bharatpur,Crop Tops,Classic Minimalist,25-30,3
2025-01-04,Bharatpur,Hoodies,American Streetwear,31-40,3
2025-01-04,Bharatpur,Hoodies,Bohemian/Indie,31-40,0
2025-01-04,Bharatpur,Hoodies,Classic Minimalist,15-19,4
2025-01-04,Bharatpur,Hoodies,Classic Minimalist,25-30,2
2025-01-04,Bharatpur,Hoodies,K-Fashion Enthusiast,15-19,0
2025-01-04,Bharatpur,Hoodies,K-Fashion Enthusiast,25-30,7
2025-01-04,Bharatpur,Jackets,American Streetwear,15-19,4
2025-01-04,Bharatpur,Jackets,American Streetwear,20-24,0
2025-01-04,Bharatpur,Jackets,Bohemian/Indie,25-30,2
2025-01-04,Bharatpur,Jackets,Classic Minimalist,31-40,5
2025-01-04,Bharatpur,Jackets,K-Fashion Enthusiast,20-24,2
2025-01-04,Bharatpur,Jackets,K-Fashion Enthusiast,31-40,1
2025-01-04,Bharatpur,Pants,American Streetwear,15-19,1
2025-01-04,Bharatpur,Pants,American Streetwear,20-24,3
2025-01-04,Bharatpur,Pants,Bohemian/Indie,15-19,3
2025-01-04,Bharatpur,Pants,Bohemian/Indie,20-24,0
2025-01-04,Bharatpur,Pants,Classic Minimalist,31-40,3
2025-01-04,Bharatpur,Pants,K-Fashion Enthusiast,25-30,1
2025-01-04,Bharatpur,T-Shirts,American Streetwear,15-19,5
2025-01-04,Bharatpur,T-Shirts,American Streetwear,20-24,0
2025-01-04,Bharatpur,T-Shirts,American Streetwear,31-40,1
2025-01-04,Bharatpur,T-Shirts,Bohemian/Indie,20-24,0
2025-01-04,Bharatpur,T-Shirts,Classic Minimalist,20-24,0
2025-01-04,Bharatpur,T-Shirts,K-Fashion Enthusiast,15-19,9
2025-01-04,Biratnagar,Cargo Pants,American Streetwear,15-19,3
2025-01-04,Biratnagar,Cargo Pants,American Streetwear,20-24,1
2025-01-04,Biratnagar,Cargo Pants,American Streetwear,25-30,0
2025-01-04,Biratnagar,Cargo Pants,Bohemian/Indie,15-19,5
2025-01-04,Biratnagar,Cargo Pants,Bohemian/Indie,20-24,2
2025-01-04,Biratnagar,Cargo Pants,Bohemian/Indie,31-40,0
2025-01-04,Biratnagar,Cargo Pants,Classic Minimalist,15-19,0
2025-01-04,Biratnagar,Cargo Pants,Classic Minimalist,31-40,0
2025-01-04,Biratnagar,Crop Tops,Bohemian/Indie,15-19,2
2025-01-04,Biratnagar,Crop Tops,Bohemian/Indie,25-30,0
2025-01-04,Biratnagar,Crop Tops,Classic Minimalist,25-30,6
2025-01-04,Biratnagar,Hoodies,Bohemian/Indie,20-24,2
2025-01-04,Biratnagar,Hoodies,K-Fashion Enthusiast,15-19,4
2025-01-04,Biratnagar,Hoodies,K-Fashion Enthusiast,20-24,8
2025-01-04,Biratnagar,Jackets,American Streetwear,25-30,0
2025-01-04,Biratnagar,Jackets,Bohemian/Indie,15-19,3
2025-01-04,Biratnagar,Jackets,Classic Minimalist,20-24,4
2025-01-04,Biratnagar,Jackets,Classic Minimalist,31-40,8
2025-01-04,Biratnagar,Jackets,K-Fashion Enthusiast,20-24,2
2025-01-04,Biratnagar,Jackets,K-Fashion Enthusiast,25-30,1
2025-01-04,Biratnagar,Pants,American Streetwear,15-19,0
2025-01-04,Biratnagar,Pants,Bohemian/Indie,25-30,1
2025-01-04,Biratnagar,Pants,Bohemian/Indie,31-40,0
2025-01-04,Biratnagar,Pants,Classic Minimalist,15-19,2
2025-01-04,Biratnagar,Pants,Classic Minimalist,31-40,1
2025-01-04,Biratnagar,Pants,K-Fashion Enthusiast,20-24,2
2025-01-04,Biratnagar,T-Shirts,American Streetwear,20-24,3
2025-01-04,Biratnagar,T-Shirts,Classic Minimalist,25-30,0
2025-01-04,Biratnagar,T-Shirts,Classic Minimalist,31-40,0
2025-01-04,Biratnagar,T-Shirts,K-Fashion Enthusiast,20-24,8
2025-01-04,Biratnagar,T-Shirts,K-Fashion Enthusiast,25-30,14
2025-01-04,Kathmandu,Cargo Pants,Bohemian/Indie,15-19,1
2025-01-04,Kathmandu,Cargo Pants,Bohemian/Indie,25-30,0
2025-01-04,Kathmandu,Cargo Pants,Bohemian/Indie,31-40,7
2025-01-04,Kathmandu,Cargo Pants,Classic Minimalist,25-30,1
2025-01-04,Kathmandu,Cargo Pants,Classic Minimalist,31-40,4
2025-01-04,Kathmandu,Crop Tops,Bohemian/Indie,31-40,5
2025-01-04,Kathmandu,Crop Tops,Classic Minimalist,15-19,0
2025-01-04,Kathmandu,Hoodies,American Streetwear,20-24,7
2025-01-04,Kathmandu,Hoodies,American Streetwear,25-30,0
2025-01-04,Kathmandu,Hoodies,Bohemian/Indie,31-40,2
2025-01-04,Kathmandu,Hoodies,K-Fashion Enthusiast,25-30,2
2025-01-04,Kathmandu,Jackets,American Streetwear,15-19,0
2025-01-04,Kathmandu,Jackets,American Streetwear,20-24,10
2025-01-04,Kathmandu,Jackets,Classic Minimalist,15-19,0
2025-01-04,Kathmandu,Jackets,Classic Minimalist,25-30,6
2025-01-04,Kathmandu,Jackets,Classic Minimalist,31-40,3
2025-01-04,Kathmandu,Pants,American Streetwear,15-19,11
2025-01-04,Kathmandu,Pants,American Streetwear,20-24,3
2025-01-04,Kathmandu,Pants,Bohemian/Indie,31-40,0
2025-01-04,Kathmandu,Pants,Classic Minimalist,25-30,7
2025-01-04,Kathmandu,Pants,K-Fashion Enthusiast,20-24,1
2025-01-04,Kathmandu,Pants,K-Fashion Enthusiast,25-30,0
2025-01-04,Kathmandu,T-Shirts,American Streetwear,20-24,5
2025-01-04,Kathmandu,T-Shirts,Bohemian/Indie,31-40,3
2025-01-04,Kathmandu,T-Shirts,Classic Minimalist,15-19,0
2025-01-04,Kathmandu,T-Shirts,Classic Minimalist,20-24,0
2025-01-04,Kathmandu,T-Shirts,Classic Minimalist,25-30,0
2025-01-04,Kathmandu,T-Shirts,Classic Minimalist,31-40,5
2025-01-04,Kathmandu,T-Shirts,K-Fashion Enthusiast,15-19,5
2025-01-04,Kathmandu,T-Shirts,K-Fashion Enthusiast,20-24,7
2025-01-04,Lalitpur,Cargo Pants,American Streetwear,25-30,7
2025-01-04,Lalitpur,Cargo Pants,Bohemian/Indie,15-19,0
2025-01-04,Lalitpur,Cargo Pants,Bohemian/Indie,20-24,1
2025-01-04,Lalitpur,Cargo Pants,Bohemian/Indie,31-40,0
2025-01-04,Lalitpur,Cargo Pants,Classic Minimalist,20-24,3
2025-01-04,Lalitpur,Crop Tops,American Streetwear,20-24,3
2025-01-04,Lalitpur,Crop Tops,Bohemian/Indie,31-40,0
2025-01-04,Lalitpur,Crop Tops,K-Fashion Enthusiast,15-19,1
2025-01-04,Lalitpur,Hoodies,American Streetwear,15-19,2
2025-01-04,Lalitpur,Hoodies,Bohemian/Indie,20-24,5
2025-01-04,Lalitpur,Hoodies,Classic Minimalist,15-19,3
2025-01-04,Lalitpur,Hoodies,Classic Minimalist,25-30,0
2025-01-04,Lalitpur,Hoodies,Classic Minimalist,31-40,0
2025-01-04,Lalitpur,Hoodies,K-Fashion Enthusiast,31-40,0
2025-01-04,Lalitpur,Jackets,American Streetwear,15-19,0
2025-01-04,Lalitpur,Jackets,American Streetwear,20-24,2
2025-01-04,Lalitpur,Jackets,American Streetwear,25-30,3
2025-01-04,Lalitpur,Jackets,Bohemian/Indie,20-24,6
2025-01-04,Lalitpur,Jackets,Bohemian/Indie,25-30,0
2025-01-04,Lalitpur,Pants,American Streetwear,15-19,3
2025-01-04,Lalitpur,Pants,American Streetwear,25-30,8
2025-01-04,Lalitpur,Pants,American Streetwear,31-40,0
2025-01-04,Lalitpur,Pants,Bohemian/Indie,31-40,1
2025-01-04,Lalitpur,Pants,K-Fashion Enthusiast,20-24,8
2025-01-04,Lalitpur,T-Shirts,American Streetwear,15-19,1
2025-01-04,Lalitpur,T-Shirts,American Streetwear,31-40,3
2025-01-04,Lalitpur,T-Shirts,Bohemian/Indie,15-19,0
2025-01-04,Lalitpur,T-Shirts,Bohemian/Indie,20-24,0
2025-01-04,Lalitpur,T-Shirts,Bohemian/Indie,31-40,0
2025-01-04,Lalitpur,T-Shirts,Classic Minimalist,15-19,0
2025-01-04,Lalitpur,T-Shirts,Classic Minimalist,25-30,6
2025-01-04,Pokhara,Cargo Pants,American Streetwear,15-19,0
2025-01-04,Pokhara,Cargo Pants,Bohemian/Indie,15-19,1
2025-01-04,Pokhara,Cargo Pants,Bohemian/Indie,20-24,2
2025-01-04,Pokhara,Cargo Pants,Bohemian/Indie,25-30,0
2025-01-04,Pokhara,Cargo Pants,Classic Minimalist,31-40,0
2025-01-04,Pokhara,Crop Tops,American Streetwear,25-30,2
2025-01-04,Pokhara,Crop Tops,Bohemian/Indie,20-24,2
2025-01-04,Pokhara,Crop Tops,Classic Minimalist,25-30,2
2025-01-04,Pokhara,Hoodies,American Streetwear,20-24,4
2025-01-04,Pokhara,Hoodies,American Streetwear,25-30,2
2025-01-04,Pokhara,Hoodies,Bohemian/Indie,25-30,9
2025-01-04,Pokhara,Hoodies,Classic Minimalist,25-30,4
2025-01-04,Pokhara,Hoodies,Classic Minimalist,31-40,4
2025-01-04,Pokhara,Hoodies,K-Fashion Enthusiast,15-19,0
2025-01-04,Pokhara,Jackets,Bohemian/Indie,20-24,4
2025-01-04,Pokhara,Jackets,Classic Minimalist,15-19,1
2025-01-04,Pokhara,Jackets,K-Fashion Enthusiast,15-19,4
2025-01-04,Pokhara,Jackets,K-Fashion Enthusiast,20-24,0
2025-01-04,Pokhara,Jackets,K-Fashion Enthusiast,25-30,5
2025-01-04,Pokhara,Pants,American Streetwear,15-19,1
2025-01-04,Pokhara,Pants,American Streetwear,20-24,0
2025-01-04,Pokhara,Pants,American Streetwear,25-30,5
2025-01-04,Pokhara,Pants,American Streetwear,31-40,1
2025-01-04,Pokhara,Pants,Bohemian/Indie,15-19,0
2025-01-04,Pokhara,Pants,Bohemian/Indie,25-30,8
2025-01-04,Pokhara,Pants,Classic Minimalist,31-40,2
2025-01-04,Pokhara,Pants,K-Fashion Enthusiast,20-24,0
2025-01-04,Pokhara,T-Shirts,American Streetwear,20-24,7
2025-01-04,Pokhara,T-Shirts,Bohemian/Indie,31-40,8
2025-01-05,Bharatpur,Cargo Pants,American Streetwear,25-30,3
2025-01-05,Bharatpur,Cargo Pants,American Streetwear,31-40,1
2025-01-05,Bharatpur,Cargo Pants,Bohemian/Indie,20-24,7
2025-01-05,Bharatpur,Cargo Pants,Classic Minimalist,25-30,2
2025-01-05,Bharatpur,Cargo Pants,K-Fashion Enthusiast,15-19,1
2025-01-05,Bharatpur,Crop Tops,American Streetwear,20-24,0
2025-01-05,Bharatpur,Crop Tops,American Streetwear,25-30,1
2025-01-05,Bharatpur,Crop Tops,American Streetwear,31-40,0
2025-01-05,Bharatpur,Crop Tops,Classic Minimalist,25-30,6
2025-01-05,Bharatpur,Crop Tops,Classic Minimalist,31-40,2
2025-01-05,Bharatpur,Hoodies,American Streetwear,15-19,0
2025-01-05,Bharatpur,Hoodies,American Streetwear,20-24,0
2025-01-05,Bharatpur,Hoodies,Bohemian/Indie,31-40,1
2025-01-05,Bharatpur,Hoodies,K-Fashion Enthusiast,15-19,2
2025-01-05,Bharatpur,Hoodies,K-Fashion Enthusiast,20-24,0
2025-01-05,Bharatpur,Jackets,American Streetwear,15-19,3
2025-01-05,Bharatpur,Jackets,American Streetwear,25-30,0
2025-01-05,Bharatpur,Jackets,Classic Minimalist,31-40,3
2025-01-05,Bharatpur,Jackets,K-Fashion Enthusiast,15-19,2
2025-01-05,Bharatpur,Jackets,K-Fashion Enthusiast,20-24,1
2025-01-05,Bharatpur,Jackets,K-Fashion Enthusiast,31-40,6
2025-01-05,Bharatpur,Pants,American Streetwear,25-30,0
2025-01-05,Bharatpur,Pants,Bohemian/Indie,20-24,7
2025-01-05,Bharatpur,Pants,Classic Minimalist,15-19,17
2025-01-05,Bharatpur,Pants,Classic Minimalist,31-40,4
2025-01-05,Bharatpur,Pants,K-Fashion Enthusiast,25-30,3
2025-01-05,Bharatpur,T-Shirts,American Streetwear,25-30,0
2025-01-05,Bharatpur,T-Shirts,Bohemian/Indie,15-19,0
2025-01-05,Bharatpur,T-Shirts,Bohemian/Indie,31-40,5
2025-01-05,Bharatpur,T-Shirts,K-Fashion Enthusiast,20-24,17
2025-01-05,Biratnagar,Cargo Pants,American Streetwear,15-19,2
2025-01-05,Biratnagar,Cargo Pants,American Streetwear,20-24,1
2025-01-05,Biratnagar,Cargo Pants,American Streetwear,25-30,2
2025-01-05,Biratnagar,Cargo Pants,K-Fashion Enthusiast,15-19,0
2025-01-05,Biratnagar,Cargo Pants,K-Fashion Enthusiast,20-24,3
2025-01-05,Biratnagar,Crop Tops,Classic Minimalist,15-19,3
2025-01-05,Biratnagar,Crop Tops,Classic Minimalist,31-40,2
2025-01-05,Biratnagar,Crop Tops,K-Fashion Enthusiast,20-24,2
2025-01-05,Biratnagar,Crop Tops,K-Fashion Enthusiast,31-40,3
2025-01-05,Biratnagar,Hoodies,Bohemian/Indie,15-19,1
2025-01-05,Biratnagar,Hoodies,Bohemian/Indie,25-30,2
2025-01-05,Biratnagar,Hoodies,Bohemian/Indie,31-40,3
2025-01-05,Biratnagar,Hoodies,Classic Minimalist,25-30,0
2025-01-05,Biratnagar,Hoodies,Classic Minimalist,31-40,3
2025-01-05,Biratnagar,Hoodies,K-Fashion Enthusiast,25-30,0
2025-01-05,Biratnagar,Jackets,American Streetwear,25-30,1
2025-01-05,Biratnagar,Jackets,Classic Minimalist,20-24,4
2025-01-05,Biratnagar,Jackets,Classic Minimalist,25-30,2
2025-01-05,Biratnagar,Jackets,K-Fashion Enthusiast,15-19,2
2025-01-05,Biratnagar,Pants,American Streetwear,15-19,1
2025-01-05,Biratnagar,Pants,Bohemian/Indie,25-30,0
2025-01-05,Biratnagar,Pants,Classic Minimalist,15-19,1
2025-01-05,Biratnagar,Pants,Classic Minimalist,20-24,0
2025-01-05,Biratnagar,Pants,Classic Minimalist,31-40,1
2025-01-05,Biratnagar,Pants,K-Fashion Enthusiast,31-40,1
2025-01-05,Biratnagar,T-Shirts,Bohemian/Indie,15-19,0
2025-01-05,Biratnagar,T-Shirts,Bohemian/Indie,20-24,1
2025-01-05,Biratnagar,T-Shirts,Classic Minimalist,15-19,0
2025-01-05,Biratnagar,T-Shirts,Classic Minimalist,20-24,6
2025-01-05,Biratnagar,T-Shirts,Classic Minimalist,31-40,0
2025-01-05,Biratnagar,T-Shirts,K-Fashion Enthusiast,25-30,2
2025-01-05,Biratnagar,T-Shirts,K-Fashion Enthusiast,31-40,8
2025-01-05,Kathmandu,Cargo Pants,American Streetwear,15-19,9
2025-01-05,Kathmandu,Cargo Pants,American Streetwear,20-24,1
2025-01-05,Kathmandu,Cargo Pants,Bohemian/Indie,31-40,3
2025-01-05,Kathmandu,Cargo Pants,Classic Minimalist,25-30,4
2025-01-05,Kathmandu,Cargo Pants,K-Fashion Enthusiast,31-40,2
2025-01-05,Kathmandu,Crop Tops,American Streetwear,15-19,1
2025-01-05,Kathmandu,Crop Tops,K-Fashion Enthusiast,20-24,7
2025-01-05,Kathmandu,Hoodies,American Streetwear,20-24,3
2025-01-05,Kathmandu,Hoodies,American Streetwear,25-30,7
2025-01-05,Kathmandu,Hoodies,American Streetwear,31-40,7
2025-01-05,Kathmandu,Hoodies,Bohemian/Indie,15-19,3
2025-01-05,Kathmandu,Hoodies,Classic Minimalist,15-19,1
2025-01-05,Kathmandu,Hoodies,Classic Minimalist,25-30,8
2025-01-05,Kathmandu,Hoodies,Classic Minimalist,31-40,5
2025-01-05,Kathmandu,Hoodies,K-Fashion Enthusiast,20-24,7
2025-01-05,Kathmandu,Jackets,American Streetwear,31-40,6
2025-01-05,Kathmandu,Jackets,Bohemian/Indie,15-19,5
2025-01-05,Kathmandu,Jackets,Bohemian/Indie,25-30,2
2025-01-05,Kathmandu,Jackets,Classic Minimalist,20-24,5
2025-01-05,Kathmandu,Jackets,Classic Minimalist,25-30,0
2025-01-05,Kathmandu,Pants,American Streetwear,25-30,10
2025-01-05,Kathmandu,Pants,Bohemian/Indie,15-19,0
2025-01-05,Kathmandu,Pants,Bohemian/Indie,20-24,0
2025-01-05,Kathmandu,T-Shirts,Bohemian/Indie,15-19,7
2025-01-05,Kathmandu,T-Shirts,Bohemian/Indie,25-30,3
2025-01-05,Kathmandu,T-Shirts,Bohemian/Indie,31-40,4
2025-01-05,Kathmandu,T-Shirts,Classic Minimalist,15-19,1
2025-01-05,Kathmandu,T-Shirts,Classic Minimalist,25-30,9
2025-01-05,Kathmandu,T-Shirts,Classic Minimalist,31-40,3
2025-01-05,Kathmandu,T-Shirts,K-Fashion Enthusiast,20-24,20
2025-01-05,Kathmandu,T-Shirts,K-Fashion Enthusiast,31-40,1
2025-01-05,Lalitpur,Cargo Pants,American Streetwear,31-40,1
2025-01-05,Lalitpur,Cargo Pants,Bohemian/Indie,25-30,1
2025-01-05,Lalitpur,Cargo Pants,Classic Minimalist,31-40,5
2025-01-05,Lalitpur,Cargo Pants,K-Fashion Enthusiast,15-19,8
2025-01-05,Lalitpur,Cargo Pants,K-Fashion Enthusiast,25-30,1
2025-01-05,Lalitpur,Crop Tops,American Streetwear,15-19,0
2025-01-05,Lalitpur,Crop Tops,Bohemian/Indie,25-30,8
2025-01-05,Lalitpur,Hoodies,American Streetwear,15-19,4
2025-01-05,Lalitpur,Hoodies,American Streetwear,20-24,7
2025-01-05,Lalitpur,Hoodies,Classic Minimalist,25-30,1
2025-01-05,Lalitpur,Hoodies,Classic Minimalist,31-40,5
2025-01-05,Lalitpur,Hoodies,K-Fashion Enthusiast,15-19,2
2025-01-05,Lalitpur,Jackets,Bohemian/Indie,15-19,2
2025-01-05,Lalitpur,Jackets,Bohemian/Indie,25-30,4
2025-01-05,Lalitpur,Jackets,Classic Minimalist,20-24,8
2025-01-05,Lalitpur,Jackets,Classic Minimalist,31-40,9
2025-01-05,Lalitpur,Jackets,K-Fashion Enthusiast,20-24,14
2025-01-05,Lalitpur,Pants,American Streetwear,20-24,5
2025-01-05,Lalitpur,Pants,Bohemian/Indie,20-24,5
2025-01-05,Lalitpur,Pants,Bohemian/Indie,25-30,3
2025-01-05,Lalitpur,Pants,Classic Minimalist,25-30,2
2025-01-05,Lalitpur,Pants,Classic Minimalist,31-40,2
2025-01-05,Lalitpur,T-Shirts,American Streetwear,15-19,5
2025-01-05,Lalitpur,T-Shirts,American Streetwear,20-24,7
2025-01-05,Lalitpur,T-Shirts,American Streetwear,25-30,4
2025-01-05,Lalitpur,T-Shirts,American Streetwear,31-40,2
2025-01-05,Lalitpur,T-Shirts,Bohemian/Indie,15-19,3
2025-01-05,Lalitpur,T-Shirts,Bohemian/Indie,31-40,0
2025-01-05,Lalitpur,T-Shirts,Classic Minimalist,15-19,1
2025-01-05,Pokhara,Cargo Pants,Classic Minimalist,31-40,0
2025-01-05,Pokhara,Crop Tops,Bohemian/Indie,20-24,1
2025-01-05,Pokhara,Crop Tops,Bohemian/Indie,25-30,7
2025-01-05,Pokhara,Crop Tops,Classic Minimalist,31-40,1
2025-01-05,Pokhara,Crop Tops,K-Fashion Enthusiast,20-24,1
2025-01-05,Pokhara,Hoodies,American Streetwear,15-19,1
2025-01-05,Pokhara,Hoodies,American Streetwear,25-30,3
2025-01-05,Pokhara,Hoodies,Bohemian/Indie,20-24,3
2025-01-05,Pokhara,Hoodies,Classic Minimalist,15-19,2
2025-01-05,Pokhara,Hoodies,Classic Minimalist,25-30,1
2025-01-05,Pokhara,Hoodies,K-Fashion Enthusiast,31-40,5
2025-01-05,Pokhara,Jackets,American Streetwear,15-19,8
2025-01-05,Pokhara,Jackets,American Streetwear,20-24,0
2025-01-05,Pokhara,Jackets,American Streetwear,31-40,5
2025-01-05,Pokhara,Jackets,Classic Minimalist,15-19,0
2025-01-05,Pokhara,Jackets,Classic Minimalist,20-24,0
2025-01-05,Pokhara,Jackets,Classic Minimalist,25-30,1
2025-01-05,Pokhara,Jackets,K-Fashion Enthusiast,15-19,1
2025-01-05,Pokhara,Pants,American Streetwear,20-24,0
2025-01-05,Pokhara,Pants,American Streetwear,31-40,0
2025-01-05,Pokhara,Pants,Bohemian/Indie,15-19,2
2025-01-05,Pokhara,Pants,Bohemian/Indie,20-24,0
2025-01-05,Pokhara,Pants,Bohemian/Indie,25-30,2
2025-01-05,Pokhara,Pants,Bohemian/Indie,31-40,8
2025-01-05,Pokhara,T-Shirts,American Streetwear,20-24,1
2025-01-05,Pokhara,T-Shirts,American Streetwear,25-30,2
2025-01-05,Pokhara,T-Shirts,Bohemian/Indie,15-19,0
2025-01-05,Pokhara,T-Shirts,Bohemian/Indie,25-30,3
2025-01-05,Pokhara,T-Shirts,Bohemian/Indie,31-40,1
2025-01-05,Pokhara,T-Shirts,Classic Minimalist,31-40,4
2025-01-05,Pokhara,T-Shirts,K-Fashion Enthusiast,15-19,7
2025-01-06,Bharatpur,Cargo Pants,American Streetwear,20-24,0
2025-01-06,Bharatpur,Cargo Pants,Bohemian/Indie,20-24,0
2025-01-06,Bharatpur,Cargo Pants,Bohemian/Indie,25-30,3
2025-01-06,Bharatpur,Cargo Pants,K-Fashion Enthusiast,15-19,1
2025-01-06,Bharatpur,Cargo Pants,K-Fashion Enthusiast,20-24,1
2025-01-06,Bharatpur,Cargo Pants,K-Fashion Enthusiast,31-40,0
2025-01-06,Bharatpur,Crop Tops,American Streetwear,15-19,3
2025-01-06,Bharatpur,Crop Tops,American Streetwear,31-40,4
2025-01-06,Bharatpur,Crop Tops,Bohemian/Indie,15-19,3
2025-01-06,Bharatpur,Crop Tops,K-Fashion Enthusiast,20-24,5
2025-01-06,Bharatpur,Hoodies,American Streetwear,20-24,7
2025-01-06,Bharatpur,Hoodies,American Streetwear,25-30,0
2025-01-06,Bharatpur,Hoodies,Bohemian/Indie,25-30,0
2025-01-06,Bharatpur,Hoodies,Bohemian/Indie,31-40,8
2025-01-06,Bharatpur,Jackets,Bohemian/Indie,31-40,1
2025-01-06,Bharatpur,Jackets,Classic Minimalist,15-19,10
2025-01-06,Bharatpur,Jackets,Classic Minimalist,31-40,1
2025-01-06,Bharatpur,Jackets,K-Fashion Enthusiast,15-19,1
