Date,ItemID,City,AgeGroup,Gender,Category,StylePersona,PriceTier,UnitsSold
2024-11-04,10305,Bharatpur,20-24,Male,Pants,Classic Minimalist,Low,0
2024-11-05,10306,Kathmandu,25-30,Female,T-Shirts,American Streetwear,Low,1
2024-11-05,10307,Kathmandu,20-24,Female,Pants,Bohemian/Indie,Low,2
2024-11-05,10308,Kathmandu,15-19,Male,Pants,K-Fashion Enthusiast,Low,1
2024-11-05,10309,Kathmandu,15-19,Male,Jackets,American Streetwear,Low,2
2024-11-05,10310,Kathmandu,15-19,Male,T-Shirts,Bohemian/Indie,Mid,0
2024-11-05,10311,Kathmandu,20-24,Male,Hoodies,Bohemian/Indie,Mid,6
2024-11-05,10312,Kathmandu,20-24,Female,Hoodies,American Streetwear,Mid,2
2024-11-05,10313,Kathmandu,20-24,Female,Jackets,Classic Minimalist,Low,0
2024-11-05,10314,Kathmandu,15-19,Male,Hoodies,K-Fashion Enthusiast,Premium,3
2024-11-05,10315,Kathmandu,20-24,Female,Crop Tops,K-Fashion Enthusiast,Low,2
2024-11-05,10316,Kathmandu,15-19,Female,T-Shirts,K-Fashion Enthusiast,Premium,2
2024-11-05,10317,Kathmandu,15-19,Female,Jackets,American Streetwear,Mid,2
2024-11-05,10318,Kathmandu,15-19,Male,Hoodies,K-Fashion Enthusiast,Low,5
2024-11-05,10319,Kathmandu,15-19,Male,Jackets,K-Fashion Enthusiast,Low,0
2024-11-05,10320,Kathmandu,31-40,Female,T-Shirts,Bohemian/Indie,Mid,1
2024-11-05,10321,Kathmandu,15-19,Female,Cargo Pants,American Streetwear,Low,2
2024-11-05,10322,Kathmandu,15-19,Male,Crop Tops,American Streetwear,Low,1
2024-11-05,10323,Kathmandu,15-19,Male,T-Shirts,K-Fashion Enthusiast,Mid,2
2024-11-05,10324,Kathmandu,20-24,Male,T-Shirts,Classic Minimalist,Low,3
2024-11-05,10325,Kathmandu,20-24,Male,Jackets,K-Fashion Enthusiast,Low,2
2024-11-05,10326,Lalitpur,20-24,Female,Crop Tops,K-Fashion Enthusiast,Low,1
2024-11-05,10327,Lalitpur,20-24,Female,T-Shirts,American Streetwear,Premium,1
2024-11-05,10328,Lalitpur,15-19,Female,Jackets,Bohemian/Indie,Low,1
2024-11-05,10329,Lalitpur,15-19,Female,Pants,American Streetwear,Low,1
2024-11-05,10330,Lalitpur,31-40,Male,T-Shirts,Classic Minimalist,Low,1
2024-11-05,10331,Lalitpur,20-24,Female,T-Shirts,Bohemian/Indie,Mid,3
2024-11-05,10332,Lalitpur,15-19,Male,Hoodies,K-Fashion Enthusiast,Mid,2
2024-11-05,10333,Lalitpur,15-19,Male,Pants,Bohemian/Indie,Mid,0
2024-11-05,10334,Lalitpur,20-24,Male,Cargo Pants,K-Fashion Enthusiast,Low,0
2024-11-05,10335,Lalitpur,20-24,Male,Pants,K-Fashion Enthusiast,Premium,0
2024-11-05,10336,Lalitpur,20-24,Female,Pants,Classic Minimalist,Low,0
2024-11-05,10337,Lalitpur,15-19,Male,T-Shirts,Classic Minimalist,Mid,0
2024-11-05,10338,Lalitpur,20-24,Male,Jackets,American Streetwear,Low,0
2024-11-05,10339,Lalitpur,20-24,Male,T-Shirts,Classic Minimalist,Low,1
2024-11-05,10340,Lalitpur,25-30,Female,T-Shirts,Classic Minimalist,Low,1
2024-11-05,10341,Lalitpur,15-19,Male,Cargo Pants,American Streetwear,Low,0
2024-11-05,10342,Lalitpur,15-19,Male,Pants,Classic Minimalist,Mid,1
2024-11-05,10343,Lalitpur,25-30,Female,Cargo Pants,Classic Minimalist,Mid,2
2024-11-05,10344,Lalitpur,25-30,Female,Jackets,Bohemian/Indie,Mid,0
2024-11-05,10345,Lalitpur,15-19,Male,Cargo Pants,K-Fashion Enthusiast,Mid,1
2024-11-05,10346,Lalitpur,31-40,Male,Cargo Pants,K-Fashion Enthusiast,Low,0
2024-11-05,10347,Lalitpur,31-40,Male,Pants,Bohemian/Indie,Low,0
2024-11-05,10348,Pokhara,20-24,Female,Hoodies,K-Fashion Enthusiast,Mid,2
2024-11-05,10349,Pokhara,20-24,Female,Crop Tops,American Streetwear,Low,1
2024-11-05,10350,Pokhara,20-24,Female,Jackets,Classic Minimalist,Low,0
2024-11-05,10351,Pokhara,20-24,Female,Hoodies,K-Fashion Enthusiast,Low,0
2024-11-05,10352,Pokhara,20-24,Female,Hoodies,Classic Minimalist,Mid,0
2024-11-05,10353,Pokhara,20-24,Female,Pants,American Streetwear,Low,0
2024-11-05,10354,Pokhara,25-30,Female,Cargo Pants,American Streetwear,Mid,0
2024-11-05,10355,Pokhara,25-30,Female,T-Shirts,Bohemian/Indie,Low,0
2024-11-05,10356,Pokhara,20-24,Female,Cargo Pants,Bohemian/Indie,Low,2
2024-11-05,10357,Pokhara,15-19,Male,T-Shirts,American Streetwear,Low,1
2024-11-05,10358,Pokhara,15-19,Male,Jackets,Classic Minimalist,Premium,3
2024-11-05,10359,Pokhara,15-19,Male,Pants,American Streetwear,Low,2
2024-11-05,10360,Pokhara,31-40,Female,Hoodies,American Streetwear,Low,0
2024-11-05,10361,Pokhara,31-40,Female,Pants,Bohemian/Indie,Low,2
2024-11-05,10362,Pokhara,15-19,Female,T-Shirts,American Streetwear,Low,0
2024-11-05,10363,Pokhara,31-40,Female,Hoodies,Bohemian/Indie,Low,1
2024-11-05,10364,Pokhara,31-40,Female,Cargo Pants,American Streetwear,Low,0
2024-11-05,10365,Biratnagar,15-19,Female,T-Shirts,Bohemian/Indie,Low,0
2024-11-05,10366,Biratnagar,15-19,Female,Cargo Pants,Classic Minimalist,Mid,1
2024-11-05,10367,Biratnagar,25-30,Male,Pants,Bohemian/Indie,Low,1
2024-11-05,10368,Biratnagar,25-30,Male,T-Shirts,K-Fashion Enthusiast,Low,0
2024-11-05,10369,Biratnagar,20-24,Male,T-Shirts,Classic Minimalist,Low,0
2024-11-05,10370,Biratnagar,20-24,Male,Jackets,Classic Minimalist,Low,0
2024-11-05,10371,Biratnagar,31-40,Female,T-Shirts,Classic Minimalist,Mid,0
2024-11-05,10372,Biratnagar,31-40,Female,Hoodies,Classic Minimalist,Low,2
2024-11-05,10373,Biratnagar,25-30,Female,Crop Tops,Bohemian/Indie,Low,1
2024-11-05,10374,Biratnagar,25-30,Female,T-Shirts,K-Fashion Enthusiast,Premium,1
2024-11-05,10375,Biratnagar,20-24,Male,Hoodies,American Streetwear,Low,1
2024-11-05,10376,Biratnagar,31-40,Female,Hoodies,Classic Minimalist,Low,1
2024-11-05,10377,Biratnagar,20-24,Male,Pants,K-Fashion Enthusiast,Low,1
2024-11-05,10378,Biratnagar,25-30,Male,Cargo Pants,Classic Minimalist,Mid,0
2024-11-05,10379,Biratnagar,20-24,Male,Jackets,K-Fashion Enthusiast,Low,0
2024-11-05,10380,Biratnagar,20-24,Female,Hoodies,American Streetwear,Low,0
2024-11-05,10381,Biratnagar,20-24,Male,Cargo Pants,K-Fashion Enthusiast,Mid,0
2024-11-05,10382,Biratnagar,20-24,Male,Hoodies,American Streetwear,Mid,1
2024-11-05,10383,Bharatpur,20-24,Female,Hoodies,American Streetwear,Low,0
2024-11-05,10384,Bharatpur,20-24,Female,Pants,Bohemian/Indie,Low,0
2024-11-05,10385,Bharatpur,20-24,Female,T-Shirts,Classic Minimalist,Mid,0
2024-11-05,10386,Bharatpur,20-24,Female,Hoodies,American Streetwear,Low,0
2024-11-05,10387,Bharatpur,15-19,Female,Cargo Pants,Bohemian/Indie,Premium,1
2024-11-05,10388,Bharatpur,20-24,Male,Jackets,American Streetwear,Mid,1
2024-11-05,10389,Bharatpur,15-19,Female,Crop Tops,American Streetwear,Mid,0
2024-11-05,10390,Bharatpur,20-24,Female,Hoodies,American Streetwear,Premium,1
2024-11-05,10391,Bharatpur,25-30,Female,T-Shirts,K-Fashion Enthusiast,Mid,0
2024-11-05,10392,Bharatpur,25-30,Female,Cargo Pants,Bohemian/Indie,Mid,1
2024-11-05,10393,Bharatpur,20-24,Female,Pants,K-Fashion Enthusiast,Low,0
2024-11-06,10394,Kathmandu,20-24,Female,Pants,American Streetwear,Low,0
2024-11-06,10395,Kathmandu,20-24,Female,T-Shirts,K-Fashion Enthusiast,Mid,4
2024-11-06,10396,Kathmandu,25-30,Female,Hoodies,Classic Minimalist,Low,1
2024-11-06,10397,Kathmandu,25-30,Female,Jackets,Classic Minimalist,Mid,0
2024-11-06,10398,Kathmandu,25-30,Male,Jackets,K-Fashion Enthusiast,Mid,1
2024-11-06,10399,Kathmandu,20-24,Female,Crop Tops,K-Fashion Enthusiast,Low,0
2024-11-06,10400,Kathmandu,20-24,Female,Pants,K-Fashion Enthusiast,Low,2
2024-11-06,10401,Kathmandu,15-19,Female,Pants,American Streetwear,Low,2
2024-11-06,10402,Kathmandu,15-19,Male,T-Shirts,K-Fashion Enthusiast,Mid,4
2024-11-06,10403,Kathmandu,20-24,Male,Hoodies,Classic Minimalist,Mid,2
2024-11-06,10404,Kathmandu,20-24,Female,Crop Tops,K-Fashion Enthusiast,Mid,1
2024-11-06,10405,Kathmandu,20-24,Female,T-Shirts,Classic Minimalist,Low,1
2024-11-06,10406,Kathmandu,25-30,Male,T-Shirts,Bohemian/Indie,Mid,1
2024-11-06,10407,Kathmandu,25-30,Male,Jackets,Classic Minimalist,Low,0
2024-11-06,10408,Kathmandu,20-24,Male,T-Shirts,K-Fashion Enthusiast,Low,3
2024-11-06,10409,Kathmandu,31-40,Female,Hoodies,American Streetwear,Low,2
2024-11-06,10410,Kathmandu,31-40,Female,Jackets,Classic Minimalist,Low,1
2024-11-06,10411,Kathmandu,15-19,Female,Hoodies,American Streetwear,Mid,5
2024-11-06,10412,Kathmandu,20-24,Male,T-Shirts,American Streetwear,Mid,3
2024-11-06,10413,Kathmandu,20-24,Male,Cargo Pants,American Streetwear,Low,1
2024-11-06,10414,Kathmandu,20-24,Female,Pants,K-Fashion Enthusiast,Low,0
2024-11-06,10415,Kathmandu,20-24,Female,Hoodies,Bohemian/Indie,Low,3
2024-11-06,10416,Kathmandu,20-24,Male,Pants,Bohemian/Indie,Mid,0
2024-11-06,10417,Kathmandu,20-24,Male,Hoodies,K-Fashion Enthusiast,Low,4
2024-11-06,10418,Kathmandu,20-24,Female,Pants,K-Fashion Enthusiast,Mid,5
2024-11-06,10419,Kathmandu,20-24,Female,Jackets,K-Fashion Enthusiast,Mid,1
2024-11-06,10420,Lalitpur,15-19,Male,Jackets,K-Fashion Enthusiast,Low,1
2024-11-06,10421,Lalitpur,15-19,Male,Cargo Pants,Bohemian/Indie,Mid,1
2024-11-06,10422,Lalitpur,20-24,Male,Pants,K-Fashion Enthusiast,Low,0
2024-11-06,10423,Lalitpur,20-24,Male,T-Shirts,Classic Minimalist,Low,1
2024-11-06,10424,Lalitpur,20-24,Female,Hoodies,K-Fashion Enthusiast,Mid,1
2024-11-06,10425,Lalitpur,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Low,3
2024-11-06,10426,Lalitpur,31-40,Female,Hoodies,Classic Minimalist,Low,1
2024-11-06,10427,Lalitpur,15-19,Female,Pants,American Streetwear,Mid,1
2024-11-06,10428,Lalitpur,25-30,Female,Jackets,Classic Minimalist,Low,2
2024-11-06,10429,Lalitpur,25-30,Male,Cargo Pants,American Streetwear,Low,1
2024-11-06,10430,Lalitpur,20-24,Male,T-Shirts,American Streetwear,Mid,2
2024-11-06,10431,Lalitpur,20-24,Male,Crop Tops,K-Fashion Enthusiast,Low,0
2024-11-06,10432,Pokhara,25-30,Female,Crop Tops,American Streetwear,Mid,2
2024-11-06,10433,Pokhara,15-19,Male,T-Shirts,American Streetwear,Low,3
2024-11-06,10434,Pokhara,15-19,Male,Cargo Pants,Bohemian/Indie,Low,1
2024-11-06,10435,Pokhara,15-19,Female,T-Shirts,K-Fashion Enthusiast,Mid,1
2024-11-06,10436,Pokhara,25-30,Female,T-Shirts,Classic Minimalist,Low,0
2024-11-06,10437,Pokhara,25-30,Female,Jackets,American Streetwear,Premium,0
2024-11-06,10438,Pokhara,20-24,Male,Pants,K-Fashion Enthusiast,Premium,0
2024-11-06,10439,Pokhara,20-24,Female,Hoodies,Classic Minimalist,Low,1
2024-11-06,10440,Pokhara,15-19,Female,Pants,Bohemian/Indie,Mid,0
2024-11-06,10441,Pokhara,20-24,Non-binary,T-Shirts,American Streetwear,Low,1
2024-11-06,10442,Pokhara,20-24,Non-binary,Pants,K-Fashion Enthusiast,Mid,1
2024-11-06,10443,Biratnagar,20-24,Male,Cargo Pants,Classic Minimalist,Low,1
2024-11-06,10444,Biratnagar,20-24,Male,Crop Tops,American Streetwear,Low,1
2024-11-06,10445,Biratnagar,31-40,Female,Cargo Pants,Bohemian/Indie,Low,0
2024-11-06,10446,Biratnagar,15-19,Female,Pants,K-Fashion Enthusiast,Premium,1
2024-11-06,10447,Biratnagar,15-19,Female,Hoodies,American Streetwear,Low,1
2024-11-06,10448,Biratnagar,20-24,Female,Pants,K-Fashion Enthusiast,Premium,0
2024-11-06,10449,Biratnagar,20-24,Female,Hoodies,American Streetwear,Premium,1
2024-11-06,10450,Biratnagar,31-40,Female,Jackets,Classic Minimalist,Mid,0
2024-11-06,10451,Biratnagar,20-24,Female,Crop Tops,American Streetwear,Mid,1
2024-11-06,10452,Biratnagar,20-24,Female,T-Shirts,American Streetwear,Mid,0
2024-11-06,10453,Biratnagar,15-19,Female,Pants,Classic Minimalist,Low,0
2024-11-06,10454,Biratnagar,15-19,Female,Jackets,K-Fashion Enthusiast,Mid,0
2024-11-06,10455,Biratnagar,31-40,Female,Hoodies,Bohemian/Indie,Mid,0
2024-11-06,10456,Biratnagar,31-40,Female,T-Shirts,Bohemian/Indie,Low,0
2024-11-06,10457,Biratnagar,20-24,Male,Pants,Bohemian/Indie,Premium,0
2024-11-06,10458,Biratnagar,20-24,Male,T-Shirts,Bohemian/Indie,Mid,0
2024-11-06,10459,Biratnagar,15-19,Male,Cargo Pants,American Streetwear,Mid,1
2024-11-06,10460,Bharatpur,31-40,Female,Cargo Pants,Bohemian/Indie,Low,1
2024-11-06,10461,Bharatpur,31-40,Female,Hoodies,Bohemian/Indie,Low,0
2024-11-06,10462,Bharatpur,20-24,Female,Cargo Pants,Classic Minimalist,Mid,0
2024-11-07,10463,Kathmandu,15-19,Male,Hoodies,American Streetwear,Mid,2
2024-11-07,10464,Kathmandu,25-30,Male,T-Shirts,American Streetwear,Mid,2
2024-11-07,10465,Kathmandu,25-30,Male,Pants,Bohemian/Indie,Low,0
2024-11-07,10466,Kathmandu,20-24,Male,Crop Tops,American Streetwear,Low,2
2024-11-07,10467,Kathmandu,20-24,Female,Cargo Pants,American Streetwear,Low,4
2024-11-07,10468,Kathmandu,20-24,Female,Hoodies,Bohemian/Indie,Mid,3
2024-11-07,10469,Kathmandu,20-24,Male,Hoodies,Classic Minimalist,Premium,6
2024-11-07,10470,Kathmandu,20-24,Male,Jackets,Classic Minimalist,Low,1
2024-11-07,10471,Kathmandu,25-30,Male,T-Shirts,K-Fashion Enthusiast,Premium,2
2024-11-07,10472,Kathmandu,20-24,Male,Hoodies,Classic Minimalist,Premium,3
2024-11-07,10473,Kathmandu,20-24,Male,Crop Tops,K-Fashion Enthusiast,Low,1
2024-11-07,10474,Kathmandu,20-24,Female,Cargo Pants,Bohemian/Indie,Low,2
2024-11-07,10475,Kathmandu,20-24,Male,T-Shirts,Classic Minimalist,Mid,4
2024-11-07,10476,Kathmandu,20-24,Male,Crop Tops,Bohemian/Indie,Mid,2
2024-11-07,10477,Kathmandu,31-40,Male,Cargo Pants,K-Fashion Enthusiast,Low,0
2024-11-07,10478,Kathmandu,31-40,Male,T-Shirts,Bohemian/Indie,Low,3
2024-11-07,10479,Kathmandu,20-24,Male,Crop Tops,Bohemian/Indie,Low,0
2024-11-07,10480,Kathmandu,20-24,Male,Cargo Pants,Bohemian/Indie,Premium,1
2024-11-07,10481,Kathmandu,20-24,Female,Hoodies,K-Fashion Enthusiast,Low,5
2024-11-07,10482,Kathmandu,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Low,3
2024-11-07,10483,Kathmandu,15-19,Female,T-Shirts,Bohemian/Indie,Low,2
2024-11-07,10484,Kathmandu,20-24,Female,Pants,American Streetwear,Mid,1
2024-11-07,10485,Kathmandu,20-24,Female,Hoodies,Bohemian/Indie,Low,3
2024-11-07,10486,Kathmandu,20-24,Male,Crop Tops,Classic Minimalist,Low,2
2024-11-07,10487,Kathmandu,20-24,Male,Jackets,K-Fashion Enthusiast,Low,1
2024-11-07,10488,Kathmandu,20-24,Female,T-Shirts,American Streetwear,Low,7
2024-11-07,10489,Lalitpur,20-24,Male,Hoodies,Bohemian/Indie,Low,1
2024-11-07,10490,Lalitpur,20-24,Female,Hoodies,American Streetwear,Mid,1
2024-11-07,10491,Lalitpur,20-24,Male,Crop Tops,K-Fashion Enthusiast,Low,2
2024-11-07,10492,Lalitpur,20-24,Male,Pants,Classic Minimalist,Mid,1
2024-11-07,10493,Lalitpur,20-24,Male,Crop Tops,American Streetwear,Mid,1
2024-11-07,10494,Lalitpur,25-30,Male,T-Shirts,American Streetwear,Low,0
2024-11-07,10495,Lalitpur,25-30,Female,T-Shirts,Bohemian/Indie,Mid,0
2024-11-07,10496,Lalitpur,25-30,Female,Pants,American Streetwear,Premium,3
2024-11-07,10497,Lalitpur,20-24,Male,T-Shirts,K-Fashion Enthusiast,Premium,1
2024-11-07,10498,Lalitpur,20-24,Male,Hoodies,Classic Minimalist,Low,1
2024-11-07,10499,Lalitpur,20-24,Male,Cargo Pants,Classic Minimalist,Low,0
2024-11-07,10500,Pokhara,31-40,Female,Pants,Classic Minimalist,Mid,0
2024-11-07,10501,Pokhara,20-24,Male,Pants,K-Fashion Enthusiast,Mid,0
2024-11-07,10502,Pokhara,31-40,Female,Pants,American Streetwear,Low,0
2024-11-07,10503,Pokhara,20-24,Male,Hoodies,K-Fashion Enthusiast,Mid,1
2024-11-07,10504,Pokhara,20-24,Male,Hoodies,American Streetwear,Low,0
2024-11-07,10505,Pokhara,15-19,Female,Pants,American Streetwear,Mid,2
2024-11-07,10506,Pokhara,15-19,Female,T-Shirts,Classic Minimalist,Mid,1
2024-11-07,10507,Pokhara,20-24,Female,T-Shirts,American Streetwear,Low,2
2024-11-07,10508,Pokhara,20-24,Female,Cargo Pants,Classic Minimalist,Mid,0
2024-11-07,10509,Pokhara,20-24,Male,Jackets,American Streetwear,Low,0
2024-11-07,10510,Pokhara,15-19,Male,Pants,Bohemian/Indie,Low,0
2024-11-07,10511,Pokhara,25-30,Female,Crop Tops,American Streetwear,Premium,1
2024-11-07,10512,Pokhara,15-19,Female,Jackets,American Streetwear,Low,0
2024-11-07,10513,Biratnagar,25-30,Male,Pants,K-Fashion Enthusiast,Mid,1
2024-11-07,10514,Biratnagar,31-40,Male,Hoodies,Classic Minimalist,Low,0
2024-11-07,10515,Biratnagar,31-40,Male,T-Shirts,Classic Minimalist,Low,3
2024-11-07,10516,Biratnagar,20-24,Male,Crop Tops,American Streetwear,Premium,1
2024-11-07,10517,Biratnagar,20-24,Male,Jackets,American Streetwear,Low,0
2024-11-07,10518,Biratnagar,25-30,Female,Hoodies,American Streetwear,Low,0
2024-11-07,10519,Biratnagar,15-19,Female,T-Shirts,K-Fashion Enthusiast,Low,1
2024-11-07,10520,Biratnagar,20-24,Male,Pants,K-Fashion Enthusiast,Low,0
2024-11-07,10521,Biratnagar,20-24,Male,T-Shirts,Bohemian/Indie,Low,0
2024-11-07,10522,Biratnagar,15-19,Female,Hoodies,K-Fashion Enthusiast,Mid,1
2024-11-07,10523,Biratnagar,15-19,Female,Pants,Classic Minimalist,Low,0
2024-11-07,10524,Biratnagar,15-19,Female,T-Shirts,American Streetwear,Mid,1
2024-11-07,10525,Biratnagar,20-24,Male,Hoodies,Classic Minimalist,Premium,0
2024-11-07,10526,Biratnagar,20-24,Male,T-Shirts,Bohemian/Indie,Mid,1
2024-11-07,10527,Biratnagar,20-24,Male,Jackets,Bohemian/Indie,Low,0
2024-11-07,10528,Biratnagar,20-24,Male,Pants,American Streetwear,Low,0
2024-11-07,10529,Biratnagar,20-24,Female,T-Shirts,Classic Minimalist,Mid,0
2024-11-07,10530,Biratnagar,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Low,1
2024-11-07,10531,Bharatpur,25-30,Male,Crop Tops,Bohemian/Indie,Mid,1
2024-11-07,10532,Bharatpur,25-30,Male,Hoodies,K-Fashion Enthusiast,Low,0
2024-11-07,10533,Bharatpur,31-40,Male,Crop Tops,Bohemian/Indie,Low,1
2024-11-07,10534,Bharatpur,20-24,Male,Cargo Pants,Bohemian/Indie,Mid,0
2024-11-07,10535,Bharatpur,20-24,Male,Pants,American Streetwear,Low,1
2024-11-07,10536,Bharatpur,15-19,Male,T-Shirts,K-Fashion Enthusiast,Low,1
2024-11-07,10537,Bharatpur,15-19,Male,Pants,Bohemian/Indie,Mid,0
2024-11-07,10538,Bharatpur,31-40,Female,Cargo Pants,Bohemian/Indie,Mid,0
2024-11-07,10539,Bharatpur,15-19,Female,Pants,American Streetwear,Low,0
2024-11-07,10540,Bharatpur,20-24,Female,T-Shirts,Classic Minimalist,Low,1
2024-11-07,10541,Bharatpur,20-24,Female,Pants,Bohemian/Indie,Mid,1
2024-11-07,10542,Bharatpur,20-24,Male,T-Shirts,Classic Minimalist,Mid,2
2024-11-07,10543,Bharatpur,20-24,Male,Cargo Pants,American Streetwear,Low,2
2024-11-07,10544,Bharatpur,20-24,Male,T-Shirts,American Streetwear,Premium,1
2024-11-07,10545,Bharatpur,20-24,Male,Crop Tops,Bohemian/Indie,Low,1
2024-11-08,10546,Kathmandu,20-24,Male,Hoodies,Bohemian/Indie,Mid,1
2024-11-08,10547,Kathmandu,20-24,Female,Jackets,Bohemian/Indie,Low,1
2024-11-08,10548,Kathmandu,20-24,Male,Cargo Pants,K-Fashion Enthusiast,Low,1
2024-11-08,10549,Kathmandu,20-24,Male,Jackets,K-Fashion Enthusiast,Mid,0
2024-11-08,10550,Kathmandu,20-24,Male,Hoodies,American Streetwear,Low,3
2024-11-08,10551,Kathmandu,20-24,Male,Crop Tops,Classic Minimalist,Mid,1
2024-11-08,10552,Kathmandu,15-19,Female,T-Shirts,American Streetwear,Low,2
2024-11-08,10553,Kathmandu,15-19,Female,Pants,K-Fashion Enthusiast,Mid,2
2024-11-08,10554,Kathmandu,20-24,Female,Hoodies,Bohemian/Indie,Mid,2
2024-11-08,10555,Kathmandu,20-24,Female,Pants,American Streetwear,Low,0
2024-11-08,10556,Kathmandu,20-24,Male,Hoodies,Classic Minimalist,Low,2
2024-11-08,10557,Kathmandu,20-24,Male,T-Shirts,Bohemian/Indie,Premium,0
2024-11-08,10558,Kathmandu,20-24,Female,T-Shirts,K-Fashion Enthusiast,Mid,1
2024-11-08,10559,Kathmandu,20-24,Male,T-Shirts,K-Fashion Enthusiast,Mid,0
2024-11-08,10560,Kathmandu,20-24,Male,Pants,Classic Minimalist,Mid,1
2024-11-08,10561,Kathmandu,20-24,Male,Pants,K-Fashion Enthusiast,Mid,0
2024-11-08,10562,Kathmandu,25-30,Male,T-Shirts,Classic Minimalist,Low,3
2024-11-08,10563,Kathmandu,20-24,Female,Hoodies,Bohemian/Indie,Mid,3
2024-11-08,10564,Kathmandu,20-24,Female,T-Shirts,Classic Minimalist,Premium,1
2024-11-08,10565,Kathmandu,15-19,Female,Cargo Pants,K-Fashion Enthusiast,Mid,1
2024-11-08,10566,Kathmandu,15-19,Female,Crop Tops,K-Fashion Enthusiast,Mid,0
2024-11-08,10567,Kathmandu,20-24,Male,T-Shirts,American Streetwear,Low,3
2024-11-08,10568,Kathmandu,15-19,Male,Cargo Pants,Bohemian/Indie,Premium,3
2024-11-08,10569,Kathmandu,15-19,Male,Pants,American Streetwear,Mid,1
2024-11-08,10570,Kathmandu,20-24,Male,Cargo Pants,Classic Minimalist,Mid,1
2024-11-08,10571,Kathmandu,20-24,Male,T-Shirts,K-Fashion Enthusiast,Low,1
2024-11-08,10572,Lalitpur,25-30,Female,Hoodies,Classic Minimalist,Low,0
2024-11-08,10573,Lalitpur,15-19,Female,Crop Tops,K-Fashion Enthusiast,Premium,0
2024-11-08,10574,Lalitpur,25-30,Female,Jackets,K-Fashion Enthusiast,Low,2
2024-11-08,10575,Lalitpur,25-30,Female,Pants,K-Fashion Enthusiast,Low,0
2024-11-08,10576,Lalitpur,15-19,Male,Pants,Bohemian/Indie,Low,0
2024-11-08,10577,Lalitpur,20-24,Female,Pants,Bohemian/Indie,Low,0
2024-11-08,10578,Lalitpur,15-19,Male,Crop Tops,Classic Minimalist,Low,0
2024-11-08,10579,Lalitpur,15-19,Male,T-Shirts,American Streetwear,Mid,0
2024-11-08,10580,Lalitpur,15-19,Female,Jackets,Classic Minimalist,Low,0
2024-11-08,10581,Lalitpur,25-30,Non-binary,Pants,Classic Minimalist,Mid,1
2024-11-08,10582,Lalitpur,25-30,Female,Cargo Pants,Classic Minimalist,Mid,1
2024-11-08,10583,Lalitpur,25-30,Female,Hoodies,Classic Minimalist,Mid,1
2024-11-08,10584,Lalitpur,15-19,Male,Pants,K-Fashion Enthusiast,Mid,3
2024-11-08,10585,Lalitpur,15-19,Male,Jackets,American Streetwear,Low,0
2024-11-08,10586,Lalitpur,20-24,Male,Jackets,American Streetwear,Mid,0
2024-11-08,10587,Lalitpur,15-19,Male,Hoodies,K-Fashion Enthusiast,Low,0
2024-11-08,10588,Pokhara,20-24,Male,Hoodies,American Streetwear,Low,1
2024-11-08,10589,Pokhara,20-24,Male,Pants,American Streetwear,Mid,1
2024-11-08,10590,Pokhara,31-40,Male,T-Shirts,K-Fashion Enthusiast,Low,1
2024-11-08,10591,Pokhara,20-24,Female,T-Shirts,Classic Minimalist,Mid,2
2024-11-08,10592,Pokhara,20-24,Female,Hoodies,American Streetwear,Mid,0
2024-11-08,10593,Pokhara,20-24,Male,Pants,American Streetwear,Low,1
2024-11-08,10594,Pokhara,15-19,Female,Pants,American Streetwear,Mid,1
2024-11-08,10595,Pokhara,15-19,Female,T-Shirts,K-Fashion Enthusiast,Low,1
2024-11-08,10596,Pokhara,20-24,Female,Pants,Bohemian/Indie,Low,3
2024-11-08,10597,Pokhara,25-30,Male,T-Shirts,Classic Minimalist,Low,0
2024-11-08,10598,Pokhara,25-30,Male,Hoodies,American Streetwear,Low,1
2024-11-08,10599,Biratnagar,15-19,Male,T-Shirts,Bohemian/Indie,Low,1
2024-11-08,10600,Biratnagar,20-24,Male,T-Shirts,Bohemian/Indie,Low,1
2024-11-08,10601,Biratnagar,20-24,Male,Hoodies,Classic Minimalist,Mid,3
2024-11-08,10602,Biratnagar,15-19,Female,Hoodies,American Streetwear,Low,0
2024-11-08,10603,Biratnagar,15-19,Female,T-Shirts,Bohemian/Indie,Mid,1
2024-11-08,10604,Biratnagar,25-30,Female,Crop Tops,K-Fashion Enthusiast,Low,1
2024-11-08,10605,Biratnagar,20-24,Male,T-Shirts,American Streetwear,Premium,2
2024-11-08,10606,Biratnagar,20-24,Female,Crop Tops,American Streetwear,Low,3
2024-11-08,10607,Biratnagar,20-24,Female,Cargo Pants,Bohemian/Indie,Low,1
2024-11-08,10608,Biratnagar,25-30,Female,Cargo Pants,K-Fashion Enthusiast,Low,1
2024-11-08,10609,Biratnagar,25-30,Female,Hoodies,Classic Minimalist,Low,1
2024-11-08,10610,Biratnagar,25-30,Female,Crop Tops,Bohemian/Indie,Low,2
2024-11-08,10611,Biratnagar,25-30,Female,Hoodies,K-Fashion Enthusiast,Low,1
2024-11-08,10612,Bharatpur,25-30,Male,Hoodies,K-Fashion Enthusiast,Low,2
2024-11-08,10613,Bharatpur,25-30,Male,T-Shirts,American Streetwear,Mid,0
